USER_ID,NUMBER_OF_RATINGS,AVERAGE_RATING_GIVEN
64497,30,3.333333333
50262,30,3.883333333
50432,30,4.3
124191,30,3.75
30961,30,4.783333333
45880,30,4
46345,30,4.1
30661,30,3.866666667
30197,30,3.566666667
1344,30,3.983333333
30056,30,3.7
47817,30,4.716666667
47489,30,3.766666667
47732,30,3.733333333
76886,30,3.783333333
123168,30,3.2
76678,30,3.666666667
31049,30,3.766666667
124236,30,3.666666667
124242,30,4.033333333
124642,30,4.366666667
124717,30,3.5
124988,30,4.05
76425,30,3.916666667
125083,30,1.833333333
125261,30,3.733333333
122986,30,3.733333333
76253,30,3.7
124751,30,3.533333333
125210,30,2.733333333
95571,30,4.1
56795,30,3.95
69991,30,3.866666667
69959,30,3.5
56598,30,3.433333333
93159,30,3.133333333
93312,30,3.333333333
93389,30,4.066666667
55644,30,3.333333333
94731,30,3.333333333
95350,30,3.366666667
95368,30,4.166666667
95419,30,3.466666667
33448,30,3
57902,30,3.733333333
4301,30,3.5
4177,30,4.333333333
95844,30,3.966666667
68622,30,3.733333333
19120,30,3.533333333
96311,30,3.75
77172,30,3.433333333
77317,30,3.733333333
78100,30,3.8
31400,30,3.8
31186,30,3.333333333
31058,30,3.033333333
116403,30,3.35
122030,30,4.766666667
114822,30,3.866666667
121971,30,4.1
71225,30,4.033333333
71709,30,4.2
72014,30,2.366666667
67639,30,3.566666667
121147,30,3.633333333
72937,30,3.933333333
120891,30,4.333333333
73037,30,3.333333333
36297,30,4.2
116365,30,4.116666667
122152,30,4.133333333
116538,30,3.816666667
36375,30,4.1
66651,30,4.316666667
66540,30,3.533333333
53892,30,3.7
66079,30,3.4
48799,30,3.8
48932,30,3.166666667
49269,30,2.033333333
53388,30,3.7
65861,30,4.433333333
49707,30,3.2
74625,30,3.333333333
58220,30,2.933333333
75792,30,3.683333333
75790,30,4.233333333
59585,30,3.766666667
59607,30,3.5
28530,30,3.633333333
60285,30,3.7
28417,30,3.55
60412,30,3.066666667
74953,30,3.466666667
60790,30,3.8
28167,30,3.033333333
74755,30,3.066666667
91827,30,3.683333333
74572,30,3.566666667
74444,30,2.166666667
39317,30,3.65
39543,30,3.7
27350,30,3.6
26800,30,3.466666667
938,30,2.933333333
68430,30,4.066666667
114865,30,3.333333333
432,30,3.9
115171,30,2.6
68370,30,4.366666667
10372,30,3.8
124805,30,4.066666667
36139,30,4.166666667
125347,30,3.366666667
57807,30,4.166666667
58005,30,3.366666667
58045,30,3.6
58162,30,3.7
35488,30,2.95
58755,30,3.9
59191,30,3.3
59415,30,3.5
59475,30,3.533333333
98600,30,3.45
124421,30,3.366666667
10193,30,3.85
98734,30,2.916666667
60768,30,3.533333333
34380,30,3.283333333
59649,30,4.166666667
112872,30,4.266666667
10006,30,3.733333333
113761,30,3.333333333
99310,30,3.8
114856,30,3.733333333
32964,30,3.566666667
115423,30,3.433333333
114559,30,3.9
94155,30,4.066666667
71311,30,4.1
26704,30,3.666666667
26637,30,3.266666667
19102,30,4.716666667
19141,30,3.733333333
26101,30,4.416666667
97453,30,3.683333333
115589,30,3.55
97922,30,3.3
114924,30,3.533333333
114877,30,3.6
114712,30,3.566666667
115546,30,3.516666667
6187,30,3.883333333
6131,30,4.166666667
6036,30,4.066666667
44949,30,3.466666667
113491,30,2.6
98096,30,3.466666667
37916,30,3.766666667
12042,30,3.466666667
47797,30,3.366666667
122757,30,3.983333333
36852,30,3.8
98283,30,3.916666667
70732,30,2.733333333
97581,30,3.366666667
134937,30,4.066666667
40374,30,3.6
40961,30,4
134735,30,4.4
41020,30,3.583333333
48529,30,3.883333333
48650,30,3.333333333
133542,30,2.283333333
133092,30,3.066666667
97070,30,3.866666667
136907,30,3.533333333
70774,30,3.833333333
39073,30,3.566666667
51044,30,3.8
51064,30,4.066666667
70657,30,3.433333333
90158,30,3.633333333
90182,30,4.1
97227,30,4.133333333
90280,30,2.9
91111,30,3.8
91431,30,4.333333333
96634,30,3.7
91480,30,3.666666667
70195,30,3.516666667
116472,30,3.266666667
99508,30,3.033333333
32147,30,3.1
71893,30,3.9
72303,30,3.8
72319,30,2.166666667
72355,30,4.266666667
72505,30,3.333333333
8942,30,3.233333333
73259,30,3.866666667
32028,30,2.766666667
31975,30,3.3
72642,30,3.833333333
115917,30,3.7
72698,30,2.95
116832,30,4.016666667
8255,30,3.933333333
98677,30,3.533333333
32263,30,3.1
7643,30,3.95
117972,30,3.266666667
7376,30,3.233333333
98398,30,3.133333333
118797,30,3.466666667
98065,30,3.9
119482,30,3.333333333
97659,30,3.3
64469,30,3.866666667
6267,30,3.683333333
134839,30,3.366666667
97336,30,3.366666667
97962,30,3.4
66332,30,3.966666667
98457,30,3.716666667
66609,30,3.833333333
99241,30,4.066666667
99247,30,4.2
99432,30,4.333333333
99443,30,4.066666667
31947,30,3.666666667
64511,30,4.15
1027,30,3.35
70101,30,3.7
77010,30,3.916666667
76839,30,3.216666667
33369,30,3.666666667
75783,30,3.533333333
33671,30,3.45
75735,30,3.6
34257,30,3.733333333
34487,30,2.633333333
34755,30,1.733333333
34852,30,3.033333333
34936,30,3.566666667
136257,30,3.416666667
3991,30,3.866666667
129581,30,4.066666667
8618,30,3.9
129893,30,4.333333333
3234,30,3.033333333
130887,30,3.433333333
2786,30,2.45
131237,30,3.516666667
131849,30,3
2480,30,3.433333333
7598,30,3.9
136242,30,4.1
34946,30,3.833333333
1886,30,3.7
137127,30,3.6
137156,30,4.066666667
137422,30,3.966666667
137448,30,3.466666667
7035,30,4.2
138041,30,2.6
138278,30,4.1
1477,30,3.333333333
96669,30,3
1101,30,3.4
133613,30,3.633333333
76119,30,3.05
121642,30,3.366666667
55347,30,3.933333333
31502,30,3.7
31167,30,4.066666667
55574,30,3.7
30880,30,4
74389,30,3.966666667
30732,30,3.683333333
74892,30,3.733333333
121320,30,3.5
121251,30,3.933333333
121068,30,3.833333333
120776,30,3.716666667
121908,30,3.966666667
120054,30,3.916666667
76679,30,3.2
29092,30,2.1
76909,30,3.833333333
119395,30,3.566666667
64747,30,3.633333333
64769,30,3.333333333
54852,30,3.666666667
64953,30,4.066666667
119462,30,4.983333333
28980,30,3.5
54665,30,3.633333333
52129,30,3.833333333
35421,30,4.1
35668,30,3.333333333
35672,30,4.133333333
36104,30,3.8
69720,30,3.716666667
36464,30,4.133333333
36843,30,3.4
36873,30,3.533333333
36924,30,2.633333333
37905,30,3.716666667
428,30,2.2
68898,30,3.7
129520,30,3.916666667
234,30,3.166666667
68798,30,4.15
139,30,3.3
53267,30,3.05
31731,30,4.083333333
53428,30,3.45
53659,30,4.266666667
55,30,4.166666667
54077,30,4.366666667
31605,30,3.833333333
122145,30,3.433333333
54174,30,4.166666667
132779,30,3.666666667
32993,30,3.783333333
14801,30,3.45
33598,30,4.65
34346,30,4.133333333
34522,30,3.383333333
34554,30,4.433333333
34653,30,3.866666667
35407,30,3.466666667
35463,30,3.533333333
35525,30,3.166666667
132867,30,3.533333333
36332,30,3.666666667
36889,30,4.066666667
32784,30,3.9
132571,30,3.366666667
14044,30,3.883333333
14011,30,3.666666667
132498,30,3.85
52147,30,3.033333333
52247,30,3.766666667
52309,30,2.866666667
13876,30,3.5
17339,30,4.2
13845,30,2.5
131839,30,4.033333333
17397,30,3.45
97763,30,4.233333333
96830,30,4.3
138481,30,3.583333333
133193,30,4.4
133303,30,3.183333333
138319,30,3.6
133782,30,3.633333333
133827,30,3.316666667
138129,30,3.016666667
134412,30,3.7
16043,30,3.533333333
135063,30,4.216666667
137848,30,4.333333333
54416,30,4.4
97994,30,3.866666667
98267,30,3.266666667
16940,30,3.233333333
15680,30,4.483333333
98774,30,3.966666667
98969,30,2.933333333
99062,30,3.283333333
99174,30,3.5
136644,30,3.866666667
16989,30,3.75
15144,30,4.233333333
32521,30,3.666666667
56715,30,3.383333333
12953,30,3.6
3526,30,4.066666667
12839,30,3.4
18840,30,3.333333333
12664,30,3.65
10240,30,3.783333333
10130,30,3.633333333
55746,30,3.933333333
55851,30,4.033333333
55996,30,3.866666667
9961,30,3.166666667
9711,30,4.233333333
9702,30,3.783333333
2935,30,4.3
12786,30,3.633333333
9315,30,3.633333333
9309,30,4.033333333
42959,30,3.933333333
43676,30,4.066666667
56095,30,3.866666667
55897,30,3.466666667
43876,30,3.666666667
44052,30,4.333333333
55338,30,2.833333333
44345,30,3.266666667
129519,30,3.216666667
44114,30,3.65
12818,30,3.4
75040,30,3.866666667
75356,30,3.5
130712,30,4.233333333
76900,30,3.216666667
76943,30,3.766666667
135634,30,4.15
119595,30,4
17907,30,3.566666667
44244,30,3.466666667
120756,30,4.25
120899,30,3.633333333
119588,30,3.233333333
121704,30,3.966666667
121730,30,4.7
11030,30,3.616666667
43431,30,3.283333333
758,30,3.933333333
1535,30,3.983333333
1634,30,3.8
10835,30,3.5
10746,30,3.85
2111,30,4.1
18695,30,4
42681,30,3.85
69285,30,3.633333333
131116,30,3.6
130423,30,4.166666667
31542,30,4.2
99847,30,3.9
16090,30,4.1
100056,30,3.9
100223,30,3.466666667
78672,30,4.233333333
78756,30,3.9
78976,30,4
79722,30,3.733333333
129593,30,3.933333333
135730,30,3.5
88436,30,3.8
20803,30,3.8
21457,30,3.25
135132,30,3.266666667
22127,30,3.366666667
22636,30,4.2
22728,30,3.483333333
69696,30,3.433333333
23642,30,3.483333333
69709,30,3.866666667
13962,30,3.233333333
13928,30,4.033333333
42993,30,3.2
30858,30,3.333333333
137496,30,3.566666667
122783,30,3.7
122833,30,4.066666667
137337,30,3.816666667
5629,30,3
123540,30,3.566666667
123737,30,3.766666667
137094,30,3.5
124165,30,3.6
124444,30,3.566666667
124677,30,3.6
136685,30,4.1
83565,30,2.783333333
125138,30,2.783333333
136397,30,3.933333333
30876,30,3.333333333
30886,30,4.266666667
85626,30,3.75
86357,30,4.183333333
86620,30,3.5
132317,30,3.9
86989,30,4
87270,30,3.216666667
31342,30,3.5
16876,30,4.233333333
128215,30,4.266666667
131807,30,4.333333333
89493,30,3.2
99902,30,3.3
10405,30,3.533333333
126682,30,3.983333333
126726,30,4.066666667
126803,30,3.466666667
126829,30,4.3
130022,30,3.4
126903,30,4.083333333
127090,30,3.666666667
127491,30,3.566666667
127691,30,4.133333333
89253,30,3.65
128466,30,3.633333333
106375,30,3.166666667
106617,30,3.366666667
135686,30,4.4
9113,30,4.233333333
102875,30,4.2
135112,30,3.7
103308,30,3.7
103608,30,3.466666667
103712,30,3.866666667
44327,30,3.233333333
106747,30,3.15
132880,30,2.733333333
84120,30,3.433333333
11918,30,3.666666667
84345,30,3.833333333
84470,30,3.283333333
137674,30,3.566666667
84727,30,4.3
85505,30,3.4
86053,30,3.866666667
86753,30,3.25
136424,30,4
86978,30,4.033333333
87109,30,3.333333333
122413,30,3.666666667
11170,30,3.666666667
132837,30,3.8
11106,30,3.366666667
87517,30,3.483333333
132529,30,3.883333333
132453,30,1.733333333
70690,30,4.266666667
88553,30,3.5
88569,30,3.65
88772,30,3.866666667
131935,30,2.783333333
89211,30,3.9
50655,30,3.3
68284,30,3.733333333
45540,30,3.7
68211,30,3.066666667
37257,30,3.7
46474,30,4.083333333
68046,30,3.366666667
36830,30,3.9
48966,30,3.933333333
36598,30,3.2
49278,30,4.433333333
35768,30,3.45
49871,30,3.95
67626,30,3.766666667
38288,30,3.733333333
51187,30,3.483333333
90263,30,3.533333333
35120,30,3.4
51190,30,4.066666667
51202,30,3.733333333
90580,30,3.566666667
66988,30,4.066666667
34677,30,3.283333333
66799,30,3.6
93022,30,3.833333333
93503,30,3.616666667
66330,30,3
68475,30,3.566666667
28868,30,3.8
54661,30,4.033333333
68299,30,3.766666667
120632,30,4.033333333
120723,30,3.966666667
28193,30,3.9
121573,30,3.9
28097,30,3.666666667
68319,30,3.666666667
68444,30,3.366666667
638,30,3.316666667
53825,30,3.633333333
93991,30,4.433333333
68530,30,3.933333333
2087,30,3.8
2152,30,3.066666667
55938,30,4.066666667
27715,30,3.183333333
56544,30,3.083333333
56594,30,4.666666667
56641,30,3.133333333
52515,30,4.383333333
57480,30,1.75
52079,30,3.666666667
45446,30,3.866666667
23988,30,3
98342,30,3.866666667
20695,30,3.233333333
21138,30,4
21379,30,4
21437,30,4.166666667
21620,30,2.4
21756,30,3.833333333
21777,30,3.9
97362,30,3.766666667
23072,30,4.133333333
22582,30,4.433333333
23196,30,3.766666667
134769,30,4.133333333
20569,30,3.2
134364,30,4.333333333
24247,30,3.7
24455,30,3.933333333
26130,30,3.8
81520,30,4.1
97036,30,3.6
82065,30,3.766666667
83185,30,3.433333333
83703,30,4.066666667
138198,30,4.316666667
122204,30,3.066666667
137684,30,3.533333333
32286,30,3.766666667
66291,30,3.533333333
94249,30,3.966666667
94546,30,4.3
94758,30,2.7
94874,30,3.566666667
33521,30,3.666666667
95121,30,3.6
65912,30,3.366666667
96028,30,3.933333333
96278,30,3.533333333
19034,30,3.166666667
32695,30,3.666666667
42181,30,3.6
65187,30,4.566666667
78163,30,3.633333333
78184,30,4.166666667
65049,30,4.183333333
79866,30,4.066666667
18294,30,3.233333333
77601,30,4.033333333
19746,30,3.233333333
20091,30,3.8
20329,30,3.966666667
98665,30,3.716666667
98397,30,3.366666667
22440,30,3.533333333
54926,30,4.366666667
21077,30,2.666666667
21474,30,3.9
21545,30,3.316666667
21659,30,3.333333333
54523,30,4.033333333
21939,30,3.933333333
54389,30,3.766666667
22224,30,3.1
22261,30,4.133333333
80329,30,4.816666667
67357,30,4.3
54366,30,3.716666667
67144,30,3.433333333
23469,30,4.366666667
16260,30,4.45
24152,30,3.383333333
80571,30,3.5
81443,30,4.066666667
81536,30,4.033333333
16569,30,3.6
78214,30,3.533333333
76373,30,3.533333333
19627,30,3.566666667
19989,30,4
77157,30,3.6
77265,30,4.066666667
77327,30,3.9
77331,30,3.433333333
75330,30,4.033333333
75321,30,3.8
77775,30,3.4
81671,30,3.9
15963,30,3.4
78442,30,3.1
78457,30,3.916666667
27945,30,3.9
97225,30,3.35
79843,30,3.266666667
68207,30,4.2
80182,30,3.733333333
55506,30,4.033333333
34845,30,4.316666667
125431,30,2.883333333
83943,30,3.9
65151,30,3.466666667
36629,30,3.2
85633,30,3.216666667
35554,30,4.016666667
86573,30,4.3
86581,30,2.866666667
87902,30,3.566666667
18732,30,3.5
125355,30,3.766666667
88699,30,3.566666667
88831,30,3.5
88864,30,3.233333333
18584,30,4.233333333
5608,30,3.833333333
34390,30,3.533333333
99894,30,3.7
100204,30,2.966666667
100394,30,3.616666667
122325,30,2.966666667
81781,30,3.133333333
51824,30,3.633333333
82574,30,3.766666667
82732,30,3.6
66249,30,3.233333333
4461,30,3.616666667
37977,30,3.75
83506,30,3.633333333
83730,30,3.333333333
37938,30,3.833333333
19462,30,3.433333333
66130,30,4.066666667
65756,30,3.633333333
37684,30,3.9
124006,30,3.8
5377,30,2.716666667
37060,30,3.966666667
124494,30,3.566666667
36957,30,3.733333333
65491,30,3.733333333
2715,30,3.833333333
7101,30,3.966666667
63464,30,3.383333333
63650,30,3.266666667
4094,30,3.6
63699,30,3.533333333
64193,30,3.866666667
41966,30,3.466666667
42187,30,3.7
12946,30,3.966666667
43191,30,3.583333333
7261,30,3.733333333
43309,30,3.933333333
70126,30,3.2
2422,30,3.333333333
44383,30,3.333333333
44411,30,3.4
70000,30,3.366666667
135394,30,2.933333333
69239,30,4
1582,30,3.6
129845,30,2.766666667
110950,30,3.8
19453,30,4.1
109317,30,3.966666667
109350,30,3.916666667
56495,30,2.9
110126,30,3
8290,30,3.133333333
105464,30,3.866666667
12791,30,4.233333333
12780,30,3.75
110500,30,4.133333333
68664,30,3.633333333
111442,30,4.4
111626,30,4.016666667
111762,30,3.8
111874,30,3.266666667
57213,30,3
61297,30,3.9
56465,30,3.5
62427,30,4.083333333
57238,30,3.733333333
30075,30,4.166666667
14952,30,3.933333333
90989,30,3.466666667
91025,30,3.9
91332,30,3.6
91397,30,3.666666667
119970,30,1.033333333
91661,30,3.466666667
30509,30,3.566666667
30505,30,4.066666667
92169,30,3.633333333
51065,30,3.733333333
29958,30,4.466666667
93674,30,3.85
94040,30,3.983333333
94308,30,3.1
64591,30,4.066666667
64386,30,3.766666667
95247,30,4.133333333
95881,30,3.266666667
19091,30,3.933333333
31613,30,4.35
68663,30,4.4
131417,30,3.7
653,30,4.5
592,30,4.166666667
498,30,3.516666667
45023,30,4.133333333
45287,30,4.333333333
467,30,3.45
31886,30,3.833333333
356,30,3.716666667
79164,30,3.9
121991,30,1.983333333
46195,30,4.033333333
31413,30,3.433333333
121598,30,4.066666667
48286,30,3.7
49144,30,3.533333333
14494,30,3.7
49781,30,4.233333333
49849,30,3.6
134256,30,4.333333333
128745,30,4.3
134745,30,4.033333333
32731,30,3.566666667
32783,30,3.1
32318,30,3.3
96743,30,4.6
134282,30,3.466666667
98915,30,4.166666667
26054,30,3.616666667
135584,30,3.9
64086,30,3.766666667
27060,30,2.85
130216,30,3.65
26343,30,3.633333333
26745,30,4.083333333
27066,30,3.833333333
44344,30,3.9
98296,30,3.983333333
98720,30,4.6
4657,30,2.816666667
26425,30,3.4
136436,30,3.566666667
17103,30,4.333333333
129130,30,3.9
133974,30,4
136330,30,3.95
136386,30,4.283333333
129347,30,3.6
137752,30,3.516666667
134454,30,4.05
5903,30,3.683333333
42021,30,4.466666667
131307,30,3.666666667
131939,30,3.3
127099,30,3.816666667
17663,30,3.8
134975,30,3.783333333
6091,30,3.483333333
32068,30,3.266666667
4675,30,3.85
44265,30,3.9
134933,30,2.65
32057,30,3.95
44325,30,3.65
32176,30,2.833333333
99323,30,3.1
16950,30,3.9
132323,29,3.672413793
130342,29,3.620689655
97810,29,3.620689655
121412,29,3.637931034
83390,29,3.620689655
128640,29,3.310344828
130376,29,3.551724138
3414,29,3.517241379
84146,29,1.827586207
97702,29,3.862068966
41766,29,3.931034483
130405,29,4.086206897
30843,29,4.172413793
2421,29,3.965517241
104242,29,4.344827586
136530,29,3.827586207
130226,29,4.206896552
110341,29,4.034482759
121686,29,4.120689655
53936,29,4.310344828
134142,29,3.172413793
105326,29,3.068965517
96895,29,3.310344828
42301,29,3.793103448
131575,29,3.551724138
104494,29,3.517241379
3820,29,3.931034483
131149,29,4.034482759
119669,29,3.931034483
106555,29,3.068965517
31223,29,3.775862069
130696,29,4.137931034
96595,29,3.689655172
96716,29,3.568965517
55155,29,4.068965517
136793,29,3.103448276
1464,29,4.103448276
136251,29,3.603448276
2290,29,3.310344828
16125,29,3.344827586
82996,29,3.948275862
129228,29,3.103448276
132436,29,2.896551724
83171,29,3.396551724
132557,29,3.137931034
104817,29,3.172413793
104265,29,2.965517241
54540,29,3.517241379
130591,29,3.827586207
698,29,4.482758621
81856,29,3.275862069
117001,29,3.551724138
62975,29,3.482758621
134867,29,3.620689655
1709,29,3.206896552
14968,29,3.137931034
42232,29,3.862068966
98838,29,3.155172414
116595,29,3.413793103
101265,29,3.689655172
128052,29,2.965517241
110979,29,3.413793103
132592,29,3.620689655
85973,29,3.775862069
133230,29,3.172413793
133311,29,4.551724138
101117,29,3.206896552
120584,29,3.637931034
85736,29,3.465517241
86864,29,3.793103448
28973,29,3.551724138
113776,29,3.379310345
134820,29,3.793103448
29009,29,3.24137931
32750,29,3.75862069
134147,29,2.862068966
119668,29,3.965517241
115927,29,4.172413793
63106,29,4.137931034
113404,29,3.724137931
32214,29,3.862068966
17206,29,4.24137931
116197,29,3.534482759
116209,29,3.637931034
86855,29,3.965517241
32170,29,4
134468,29,3.931034483
133991,29,4.482758621
85297,29,3.413793103
119322,29,4.103448276
2348,29,3.74137931
37798,29,3.827586207
54858,29,3.275862069
16526,29,3.344827586
96550,29,3.844827586
136456,29,3.637931034
130177,29,2.982758621
30834,29,4.379310345
128667,29,3.551724138
2685,29,4.172413793
122069,29,3.931034483
55179,29,3.793103448
2850,29,3.137931034
97071,29,4.068965517
84505,29,4
63344,29,3.551724138
85683,29,4.275862069
97718,29,3.706896552
12575,29,3.310344828
96984,29,4.517241379
2142,29,3.965517241
106072,29,3.568965517
63221,29,3.275862069
97280,29,3.275862069
53066,29,1.844827586
120663,29,3.689655172
120807,29,2.275862069
118597,29,3.431034483
38063,29,4.120689655
134725,29,3.327586207
2340,29,3.810344828
118829,29,4
57393,29,3.482758621
131713,29,3.75862069
131256,29,2.844827586
133392,29,5
56185,29,3.24137931
57338,29,3.482758621
43414,29,3.896551724
130146,29,3.413793103
63610,29,3.482758621
41956,29,3
57015,29,3.706896552
6066,29,2.793103448
42363,29,3.896551724
42418,29,4.413793103
138359,29,3
42532,29,4.068965517
43624,29,2.396551724
56767,29,3.275862069
58853,29,3.75862069
98627,29,3.206896552
75380,29,3.931034483
132016,29,3.275862069
108793,29,2.931034483
58725,29,3.413793103
43183,29,3.862068966
3810,29,2.586206897
56805,29,4.172413793
138153,29,3.344827586
21529,29,3.379310345
131953,29,3.379310345
55217,29,2.931034483
55619,29,3.413793103
33186,29,4.620689655
32859,29,3.310344828
59591,29,3.655172414
130983,29,3.724137931
58729,29,3.206896552
44004,29,4.362068966
6955,29,3.551724138
135704,29,3.517241379
130481,29,4.24137931
135510,29,3.775862069
135529,29,4.24137931
135594,29,3.637931034
32054,29,4.034482759
13396,29,4.137931034
43959,29,3.482758621
132015,29,3.896551724
96521,29,3.275862069
20527,29,3.086206897
44394,29,3.379310345
12836,29,3.448275862
41340,29,4
129956,29,3.75862069
99033,29,3.551724138
16896,29,3.206896552
44012,29,3.534482759
129881,29,4.379310345
75186,29,3.620689655
57535,29,3.965517241
43340,29,2.551724138
57538,29,3.413793103
43341,29,3.603448276
129444,29,3.172413793
130577,29,3.017241379
56445,29,3.586206897
108090,29,2.689655172
107870,29,4
67254,29,3.413793103
130560,29,3.034482759
44410,29,3.379310345
6724,29,3.551724138
57583,29,3.137931034
44593,29,3.344827586
44076,29,3.689655172
55853,29,3.586206897
110117,29,3.224137931
44606,29,3.965517241
44291,29,3.620689655
75333,29,4.206896552
56044,29,3.793103448
69627,29,4.293103448
76312,29,3.620689655
44100,29,3.603448276
13209,29,4.068965517
76552,29,3.931034483
76587,29,3.724137931
76662,29,3.034482759
136637,29,3.551724138
109951,29,3.689655172
76756,29,3.724137931
98099,29,3.931034483
15397,29,3.931034483
137168,29,3.448275862
97877,29,3.103448276
16976,29,4.310344828
134111,29,3.862068966
137190,29,4.034482759
2619,29,3.965517241
42516,29,3.465517241
55774,29,4.206896552
42578,29,2.931034483
136633,29,2.913793103
1241,29,3.931034483
135573,29,3.982758621
74435,29,3.379310345
74415,29,3.482758621
110329,29,3.034482759
135457,29,3.517241379
35593,29,3.344827586
135206,29,3.689655172
2730,29,3.689655172
75417,29,3.24137931
70381,29,3.75862069
34669,29,3.310344828
24064,29,4.206896552
135566,29,3.396551724
132036,29,4.344827586
23891,29,4.379310345
23846,29,4.155172414
109226,29,3.275862069
132298,29,3.482758621
57694,29,3.534482759
3134,29,3.931034483
41580,29,3.517241379
58689,29,3.068965517
3378,29,3.913793103
3581,29,3.448275862
57126,29,3.310344828
136378,29,4.034482759
15917,29,3.844827586
35141,29,3.862068966
24980,29,4.206896552
43276,29,4.103448276
43123,29,3.586206897
109787,29,4.137931034
12834,29,3.275862069
42728,29,4.206896552
136880,29,3.275862069
42437,29,3.362068966
137455,29,2.689655172
137776,29,3.793103448
56053,29,4
3732,29,3.172413793
132096,29,4.275862069
24772,29,4.155172414
1712,29,3
108302,29,3.689655172
37791,29,4.603448276
37901,29,4.034482759
119650,29,3.965517241
76694,29,3.413793103
62061,29,3.672413793
64415,29,3.448275862
64540,29,3.448275862
32496,29,4.137931034
76335,29,3.275862069
75563,29,3.603448276
108126,29,3.379310345
136465,29,3.724137931
108094,29,4.137931034
1895,29,4.017241379
32443,29,4.068965517
107666,29,3.896551724
129068,29,3.827586207
109859,29,3.896551724
109646,29,3.586206897
109640,29,4.344827586
105545,29,3.724137931
44339,29,3.706896552
42329,29,3.086206897
10551,29,3.689655172
138409,29,2.982758621
42490,29,4.086206897
4593,29,3.775862069
76400,29,2.620689655
109251,29,3.724137931
109826,29,3.793103448
108829,29,4.120689655
17343,29,3.913793103
116387,29,3.879310345
64395,29,3.620689655
116131,29,4
62605,29,3.551724138
13275,29,4.137931034
109123,29,3.724137931
109093,29,4.465517241
102475,29,3.862068966
67478,29,3.448275862
64264,29,3.724137931
55764,29,3.793103448
64184,29,3.24137931
103639,29,4.24137931
62761,29,4.068965517
111258,29,3.827586207
56631,29,4.086206897
56645,29,3.913793103
102341,29,3.965517241
67505,29,3.655172414
17846,29,2.74137931
121926,29,4.189655172
74591,29,3.689655172
104079,29,3.310344828
73413,29,3.482758621
74985,29,3.793103448
119985,29,3.75862069
103662,29,4.034482759
25822,29,4.068965517
44581,29,3.827586207
17723,29,3.344827586
66217,29,3.586206897
3622,29,4.206896552
33772,29,3.965517241
18489,29,4.275862069
62272,29,3.965517241
33562,29,3.120689655
44684,29,3.620689655
62331,29,3.551724138
72272,29,2.965517241
37326,29,3.310344828
53400,29,3.724137931
55332,29,3.706896552
55213,29,2.896551724
5880,29,3.396551724
37611,29,2.965517241
5687,29,3.965517241
53916,29,3.344827586
37341,29,3.551724138
110436,29,4.034482759
54697,29,3.793103448
37245,29,3.431034483
34537,29,3.448275862
3853,29,3.810344828
118978,29,4.206896552
112068,29,3.637931034
105628,29,3.379310345
3180,29,3.068965517
56625,29,3.137931034
33667,29,4.482758621
43320,29,3.689655172
56710,29,2.120689655
136977,29,3.344827586
33931,29,3.344827586
111211,29,3.517241379
43160,29,3.844827586
52562,29,3.827586207
3105,29,3.172413793
111184,29,3.482758621
56306,29,3.551724138
56126,29,3.344827586
110467,29,3.896551724
110888,29,3.586206897
33102,29,4.413793103
34084,29,3.862068966
110606,29,3.379310345
13874,29,3.75862069
1522,29,3.931034483
74327,29,3.896551724
105264,29,3.965517241
36260,29,3.413793103
1405,29,3.75862069
36413,29,3.862068966
1214,29,3.965517241
36611,29,3.482758621
43804,29,2.551724138
1013,29,3.551724138
921,29,3.206896552
75065,29,3.724137931
75159,29,3.620689655
117953,29,3.620689655
42294,29,4.586206897
61757,29,3.5
42018,29,4
121996,29,3.310344828
137547,29,2.310344828
57311,29,4.25862069
35879,29,4.137931034
57674,29,3.913793103
104865,29,3.137931034
104814,29,3.586206897
35527,29,2.344827586
104551,29,3.74137931
44168,29,3.172413793
104465,29,3.75862069
42550,29,2.862068966
110122,29,4.206896552
104269,29,3.724137931
1856,29,4.517241379
35403,29,3.827586207
12828,29,4.137931034
53557,29,3.827586207
99829,29,3.24137931
75849,29,3.362068966
98319,29,3.827586207
99691,29,2.793103448
122072,29,3.206896552
99586,29,3.586206897
36590,29,4.293103448
98220,29,4.034482759
114808,29,3.448275862
37642,29,3.379310345
130010,29,4.068965517
128929,29,4.103448276
113001,29,4.310344828
98129,29,4.155172414
122087,29,3.586206897
76583,29,3.224137931
89327,29,3.896551724
35438,29,3.827586207
61617,29,3.413793103
132024,29,3.517241379
15755,29,3.344827586
35032,29,3.275862069
15690,29,3.775862069
125927,29,4.206896552
64237,29,3.74137931
128759,29,2.896551724
113963,29,3.74137931
115023,29,4.275862069
35471,29,4.448275862
114972,29,3.896551724
112704,29,4.655172414
35744,29,3.896551724
26210,29,3.655172414
100310,29,3.206896552
75394,29,3.689655172
62494,29,3.034482759
616,29,3.517241379
15122,29,4.172413793
134622,29,3.275862069
71268,29,3.017241379
111385,29,4.068965517
127684,29,3.568965517
132654,29,3.75862069
134349,29,4.24137931
135044,29,2.586206897
71924,29,3.362068966
62530,29,3.517241379
87233,29,4.034482759
86937,29,3.965517241
65480,29,3.896551724
33019,29,3.862068966
72220,29,3.206896552
32858,29,3.689655172
88520,29,4.75862069
88861,29,4.068965517
102127,29,2.086206897
111958,29,3.103448276
34961,29,3.620689655
